%LAT	LON	JAN	FEV	MAR	ABR	MAI	JUN	JUL	AGO	SET	OUT	NOV	DEZ
-22.375	-47.125	0.33508	0.30874	0.3267	0.10287	0.13723	0.10036	0.05719	0.01619	0.04029	0.13759	0.21811	0.16718
-22.375	-46.875	0.3734	0.32326	0.36334	0.1009	0.12698	0.10337	0.05959	0.01056	0.04497	0.13699	0.23328	0.16871
-22.125	-52.375	0.22745	0.25911	0.24922	0.17276	0.08889	0.22852	0.04393	0.00051	0.15776	0.13835	0.12582	0.0992
-22.125	-52.125	0.31726	0.28956	0.21795	0.19181	0.10692	0.19497	0.03391	0.00067	0.16615	0.15624	0.13658	0.11445
-22.125	-51.875	0.3363	0.28482	0.29124	0.16365	0.12993	0.16133	0.03759	0.00004	0.21293	0.14291	0.1381	0.15353
-22.125	-51.625	0.25407	0.32296	0.29427	0.16935	0.16819	0.16612	0.03106	0.0013	0.17394	0.20166	0.15127	0.14843
-22.125	-51.375	0.31052	0.31787	0.34485	0.18488	0.20699	0.17411	0.08329	0.00257	0.16286	0.18155	0.1646	0.14311
-22.125	-51.125	0.26209	0.31634	0.32972	0.25872	0.1847	0.20345	0.08516	0.00134	0.14741	0.16276	0.17324	0.15629
-22.125	-50.875	0.30883	0.31977	0.29303	0.27029	0.19638	0.21936	0.04069	0.00002	0.11997	0.1695	0.15878	0.15926
-22.125	-50.625	0.40318	0.29658	0.25164	0.20138	0.20411	0.20013	0.04243	0.0009	0.11566	0.21278	0.15104	0.16255
-22.125	-50.375	0.31071	0.32024	0.29404	0.23943	0.18003	0.23349	0.04359	0.00091	0.13495	0.23379	0.19156	0.17315
-22.125	-50.125	0.19243	0.33164	0.27446	0.22384	0.19253	0.19352	0.032	0.00079	0.13181	0.22051	0.20327	0.16446
-22.125	-49.875	0.24301	0.29894	0.2328	0.16304	0.20544	0.17335	0.04118	0.00278	0.11615	0.22965	0.20311	0.1367
-22.125	-49.625	0.30982	0.28674	0.21166	0.17408	0.21618	0.14698	0.02752	0.00043	0.1049	0.27443	0.20258	0.16844
-22.125	-49.375	0.28546	0.23081	0.21525	0.17475	0.21945	0.11185	0.04746	0.00103	0.09161	0.21839	0.23824	0.20333
-22.125	-49.125	0.38882	0.20897	0.26046	0.14779	0.19284	0.09106	0.07193	0.00191	0.0927	0.19807	0.22364	0.21515
-22.125	-48.875	0.34076	0.23982	0.284	0.09608	0.18316	0.12274	0.06607	0.00692	0.09983	0.19201	0.24877	0.20936
-22.125	-48.625	0.31461	0.2688	0.25859	0.08016	0.17375	0.10977	0.05287	0.00912	0.09615	0.17925	0.24044	0.18435
-22.125	-48.375	0.27991	0.25141	0.22844	0.10818	0.18361	0.08945	0.04783	0.01406	0.08757	0.16763	0.24828	0.1957
-22.125	-48.125	0.2668	0.30153	0.28575	0.11842	0.16105	0.0917	0.04252	0.0124	0.07644	0.17377	0.23951	0.19372
-22.125	-47.875	0.27416	0.33167	0.34381	0.13539	0.17875	0.10133	0.05684	0.016	0.05809	0.19428	0.21765	0.16881
-22.125	-47.625	0.25999	0.36827	0.27026	0.1418	0.16282	0.0813	0.0731	0.0181	0.05201	0.16323	0.21428	0.17453
-22.125	-47.375	0.29567	0.4005	0.28847	0.13068	0.14397	0.0816	0.04585	0.01768	0.04865	0.14942	0.21684	0.18072
-22.125	-47.125	0.35456	0.35985	0.32482	0.11725	0.1347	0.08156	0.04889	0.01424	0.05204	0.14867	0.23122	0.17088
