LAT,LON,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ
-36.875,-49.875,0.065,0.167946,0.0975806,0.0350417,0.311573,0.161875,0.0803226,0.0497984,0.05475,0.0819355,0.249292,0.0294355
-36.875,-49.625,0.088871,0.1675,0.0746371,0.0387083,0.358669,0.137625,0.0797178,0.0254032,0.0878333,0.0715323,0.2415,0.035121
-36.875,-49.375,0.0548387,0.173571,0.0568952,0.0474167,0.326653,0.14175,0.0733871,0.0333871,0.087625,0.0731048,0.239917,0.0495161
-36.875,-49.125,0.0445161,0.196562,0.0667339,0.0614583,0.306855,0.118708,0.0764113,0.0560484,0.089125,0.0781452,0.1965,0.05375
-36.875,-48.875,0.0458064,0.218482,0.0670161,0.0549167,0.248347,0.148292,0.0808871,0.0699194,0.0740833,0.0678629,0.333833,0.0853226
-36.875,-48.625,0.0489516,0.282054,0.0718548,0.048,0.245766,0.130333,0.092621,0.0672177,0.102083,0.0774194,0.413083,0.0864919
-36.875,-48.375,0.0468952,0.306071,0.0749597,0.057875,0.307903,0.125917,0.130202,0.0567339,0.0795833,0.0903226,0.315917,0.0922581
-36.875,-48.125,0.0653226,0.251429,0.0747581,0.0625833,0.324476,0.153917,0.148468,0.0453629,0.0705417,0.090121,0.394958,0.0852823
-36.875,-47.875,0.0980645,0.197946,0.07625,0.079625,0.232258,0.184833,0.158669,0.0331855,0.0695,0.0893548,0.208625,0.115202
-36.875,-47.625,0.05875,0.151786,0.0842742,0.0725833,0.234798,0.18475,0.119516,0.0234274,0.0990833,0.0588307,0.196875,0.124637
-36.875,-47.375,0.0435887,0.190179,0.0768952,0.0658333,0.240887,0.145708,0.106331,0.0580645,0.0887917,0.0520161,0.1805,0.128952
-36.875,-47.125,0.0494355,0.212143,0.0720565,0.0689167,0.273387,0.0728333,0.0908871,0.0644758,0.0739167,0.0579839,0.185917,0.135242
